mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nn_model__batch_size,param_nn_model__dropout,param_nn_model__epochs,param_nn_model__input_dim,param_nn_model__nodes_per_layer,param_nn_model__optimizer,params,split0_test_percentile99,split1_test_percentile99,mean_test_percentile99,std_test_percentile99,rank_test_percentile99,split0_test_MAPE,split1_test_MAPE,mean_test_MAPE,std_test_MAPE,rank_test_MAPE
86.75445222854614,0.797896146774292,18.11590027809143,0.2019672393798828,100,0.2,200,22,"(10, 5)",adam,"{'nn_model__batch_size': 100, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-125.69015640258783,-98.5378653717041,-112.11401088714597,13.576145515441866,1,-47.02373504638672,-41.4206428527832,-44.22218894958496,2.801546096801758,1
