mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nn_model__batch_size,param_nn_model__dropout,param_nn_model__epochs,param_nn_model__input_dim,param_nn_model__nodes_per_layer,param_nn_model__optimizer,params,split0_test_percentile99,split1_test_percentile99,mean_test_percentile99,std_test_percentile99,rank_test_percentile99,split0_test_MAPE,split1_test_MAPE,mean_test_MAPE,std_test_MAPE,rank_test_MAPE
122.7578045129776,0.75806725025177,26.561184763908386,0.11250960826873779,75,0.1,200,22,"(10,)",adam,"{'nn_model__batch_size': 75, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__nodes_per_layer': (10,), 'nn_model__optimizer': 'adam'}",-99.75857405927687,-104.78711120605456,-102.27284263266571,2.514268573388847,1,-35.262103835447824,-34.01682662963867,-34.639465232543245,0.6226386029045763,1
